combination,side,asset_class,symbol,trades,pool_sharpe,win_rate,max_dd_pct,acc_gain_pct,avg_gain_trade,n_years,bh_pct
1h,LONG,stocks,AU,1977,0.0784,48.36,28.35,245.13,0.1240,3.91,402.52
1h,LONG,stocks,AVGO,1168,0.1032,52.91,19.86,205.67,0.1761,1.04,413.96
1h,LONG,stocks,AXON,1458,0.0478,47.81,42.59,127.37,0.0874,2.64,25.58
1h,LONG,stocks,BA,1184,0.0795,50.00,26.61,108.03,0.0912,1.04,-4.38
1h,LONG,stocks,BABA,1211,0.0430,46.16,44.22,72.72,0.0600,1.04,53.24
1h,LONG,stocks,BG,1272,0.0365,44.65,27.91,48.14,0.0378,2.38,24.01
1h,LONG,stocks,BHP,2076,0.0332,45.91,22.98,56.00,0.0270,3.85,46.92
1h,LONG,stocks,BIDU,1257,0.0628,47.49,17.68,112.01,0.0891,1.04,-4.12
1h,LONG,stocks,BITO,1224,0.0557,47.88,31.56,111.76,0.0913,1.04,-44.91
1h,LONG,stocks,BK,1124,0.1026,52.05,10.18,85.56,0.0761,1.04,177.95
1h,LONG,stocks,BKR,1562,0.0396,45.71,23.02,60.78,0.0389,2.80,90.35
1h,LONG,stocks,BLOK,1252,0.0738,49.20,31.69,132.00,0.1054,1.04,169.74
1h,LONG,stocks,BNO,183,-0.0726,42.08,39.91,-25.18,-0.1376,0.38,16.60
1h,LONG,stocks,BOIL,2782,0.0373,45.72,86.33,245.31,0.0882,4.75,-75.17
1h,LONG,stocks,BOTZ,101,0.1838,53.47,3.95,20.19,0.1999,0.20,29.05
1h,LONG,stocks,BTCL,147,-0.0537,38.10,58.76,-28.13,-0.1913,0.10,-44.33
1h,LONG,stocks,BTG,2027,0.0333,46.47,34.42,92.69,0.0457,3.85,62.60
1h,LONG,stocks,BWXT,1155,0.1130,51.34,12.95,179.93,0.1558,1.04,240.73
1h,LONG,stocks,CALM,1205,0.0494,45.06,41.58,71.14,0.0590,2.27,31.52
1h,LONG,stocks,CAT,1162,0.0992,49.83,19.22,111.00,0.0955,1.04,230.94
1h,LONG,stocks,CCJ,2027,0.0714,48.59,29.28,186.52,0.0920,3.59,152.99
1h,LONG,stocks,CDE,1908,0.0685,49.06,42.55,311.10,0.1631,4.22,439.83
1h,LONG,stocks,CENX,1451,0.0771,46.93,33.01,243.57,0.1679,2.53,249.14
1h,LONG,stocks,CF,1382,0.0356,45.80,25.88,59.47,0.0430,2.58,40.74
1h,LONG,stocks,CHRD,1314,0.0296,44.90,41.93,44.04,0.0335,2.36,-20.22
1h,LONG,stocks,CIBR,94,0.1343,51.06,8.98,20.99,0.2233,0.19,27.80
1h,LONG,stocks,CLF,1933,0.0256,46.46,59.09,88.28,0.0457,4.13,-49.09
1h,LONG,stocks,CLX,1222,0.0200,47.22,25.33,18.99,0.0155,1.04,-37.18
1h,LONG,stocks,CMC,1311,0.0607,48.36,24.62,103.47,0.0789,2.31,22.73
1h,LONG,stocks,CME,1117,0.0587,48.52,10.44,46.17,0.0413,1.04,58.98
1h,LONG,stocks,CNHI,133,0.0203,47.37,9.44,2.13,0.0160,0.21,-9.01
1h,LONG,stocks,COIN,2649,0.0560,45.94,39.77,247.34,0.0934,4.82,-36.50
1h,LONG,stocks,COP,1799,0.0320,46.19,22.61,50.61,0.0281,3.24,-9.42
1h,LONG,stocks,COPX,1217,0.0841,48.23,19.25,119.87,0.0985,1.04,91.85
1h,LONG,stocks,CORN,1226,-0.0455,40.05,41.25,-29.71,-0.0242,1.94,-5.32
1h,LONG,stocks,COST,1179,0.0744,46.82,11.50,63.03,0.0535,1.04,95.21
1h,LONG,stocks,CRK,1473,0.0817,50.10,38.74,225.86,0.1533,2.69,60.96
1h,LONG,stocks,CRM,1182,0.0553,50.00,42.61,68.36,0.0578,1.04,-6.13
1h,LONG,stocks,CRWD,1146,0.0944,53.66,41.13,177.61,0.1550,1.04,214.72
1h,LONG,stocks,CRWV,1322,0.0814,50.45,48.74,318.93,0.2412,2.77,190.62
1h,LONG,stocks,CSCO,903,0.1546,46.51,6.45,135.82,0.1504,2.12,146.53
1h,LONG,stocks,CTRA,1684,0.0344,48.63,29.90,52.76,0.0313,3.08,18.61
1h,LONG,stocks,CTVA,1169,0.0453,44.91,21.58,42.96,0.0368,2.25,46.08
1h,LONG,stocks,CVS,1177,0.0627,49.87,27.98,98.25,0.0835,1.04,-0.76
1h,LONG,stocks,CVX,1195,0.0349,48.28,13.58,30.58,0.0256,1.04,22.83
1h,LONG,stocks,DAC,1118,0.0184,42.84,42.31,19.89,0.0178,1.93,55.57
1h,LONG,stocks,DAL,954,0.1183,47.06,20.57,138.62,0.1453,2.12,33.15
1h,LONG,stocks,DAR,1281,0.0485,47.07,32.45,88.72,0.0693,2.35,40.38
1h,LONG,stocks,DBA,1254,-0.0359,38.52,28.66,-21.51,-0.0171,2.22,10.95
1h,LONG,stocks,DE,1426,0.0434,45.72,29.47,60.27,0.0423,2.55,44.71
1h,LONG,stocks,DHR,1154,0.0568,48.27,28.43,67.19,0.0582,1.04,-8.06
1h,LONG,stocks,DHT,1464,0.0018,43.17,38.38,2.81,0.0019,2.56,58.29
1h,LONG,stocks,DIME,103,-0.0896,41.75,38.35,-32.54,-0.3159,0.13,-68.35
1h,LONG,stocks,DINO,1310,0.0155,45.04,45.11,27.22,0.0208,2.42,20.70
1h,LONG,stocks,DIS,2082,-0.0022,44.62,34.90,-3.47,-0.0017,4.12,-9.69
1h,LONG,stocks,DKNG,927,0.1452,49.95,19.88,177.63,0.1916,2.12,-43.46
1h,LONG,stocks,DNN,2077,0.0306,44.82,64.82,109.83,0.0529,3.75,69.83
1h,LONG,stocks,DUOL,1203,0.0832,52.29,36.40,223.98,0.1862,1.04,-30.05
1h,LONG,stocks,DVN,1979,0.0100,45.38,54.83,21.09,0.0107,3.87,-5.80
1h,LONG,stocks,EGLE,61,-0.1044,55.74,62.17,-49.57,-0.8125,0.07,-53.24
1h,LONG,stocks,EGO,1521,0.0681,50.62,45.39,160.24,0.1054,2.80,148.10
1h,LONG,stocks,EOG,1448,0.0574,47.44,12.19,75.23,0.0520,2.64,3.81
1h,LONG,stocks,EPD,1596,0.0014,46.93,17.73,1.40,0.0009,3.14,28.60
1h,LONG,stocks,EQT,1777,0.0559,49.69,35.84,108.15,0.0609,3.23,60.40
1h,LONG,stocks,ET,1976,0.0149,44.08,23.46,19.71,0.0100,3.79,24.97
1h,LONG,stocks,ETH,125,-0.0342,44.00,44.61,-12.54,-0.1004,0.11,-27.01
1h,LONG,stocks,ETHD,134,0.0101,48.51,71.53,5.66,0.0423,0.11,21.36
1h,LONG,stocks,EXE,959,0.0699,47.55,18.96,71.98,0.0751,1.75,34.36
1h,LONG,stocks,FANG,1545,0.0410,45.24,20.43,69.34,0.0449,2.76,-2.61
1h,LONG,stocks,FCX,2154,0.0282,47.82,46.21,76.94,0.0357,4.29,37.90
1h,LONG,stocks,FDX,1219,0.0950,47.58,15.89,108.80,0.0893,1.04,57.82
1h,LONG,stocks,FIVN,1234,0.0287,46.92,41.35,61.54,0.0499,1.04,-77.28
1h,LONG,stocks,FLR,934,0.1215,50.54,29.66,185.12,0.1982,2.12,15.26
1h,LONG,stocks,FMC,1436,-0.0005,44.08,87.70,-1.17,-0.0008,2.51,-75.24
1h,LONG,stocks,FNV,1328,0.0712,48.80,21.30,103.62,0.0780,2.39,103.61
1h,LONG,stocks,FRO,2045,0.0388,45.09,28.63,94.67,0.0463,3.45,51.56
1h,LONG,stocks,FSLR,971,0.1042,45.52,18.58,211.70,0.2180,2.12,17.54
1h,LONG,stocks,GD,1283,0.0058,42.01,22.49,5.02,0.0039,2.34,27.61
1h,LONG,stocks,GDX,2182,0.0556,46.29,27.14,137.65,0.0631,5.03,215.46
1h,LONG,stocks,GDXJ,2139,0.0805,46.24,22.72,185.57,0.0868,3.87,199.36
1h,LONG,stocks,GE,1124,0.1202,52.67,17.29,139.06,0.1237,1.04,276.95
1h,LONG,stocks,GILD,1157,0.0781,50.99,18.15,78.29,0.0677,1.04,66.04
1h,LONG,stocks,GLD,1166,0.0406,44.08,11.41,26.14,0.0224,1.04,124.30
1h,LONG,stocks,GM,1149,0.0862,51.35,13.10,120.78,0.1051,1.04,134.09
1h,LONG,stocks,GME,1226,0.0897,51.14,48.64,385.93,0.3148,1.04,21.72
1h,LONG,stocks,GNK,1210,0.0511,46.53,25.66,67.44,0.0557,2.20,14.16
1h,LONG,stocks,GOGL,1266,0.0040,43.13,45.40,5.66,0.0045,2.13,-36.25
1h,LONG,stocks,GOLD,1594,0.0563,45.61,28.60,113.65,0.0713,3.00,176.60
1h,LONG,stocks,GOOG,915,0.1464,50.16,17.21,134.03,0.1465,2.12,121.63
1h,LONG,stocks,GOOGL,1163,0.0904,53.22,21.21,113.88,0.0979,1.04,176.84
1h,LONG,stocks,GS,907,0.1356,47.63,16.23,133.05,0.1467,2.12,102.61
1h,LONG,stocks,HAL,1920,0.0023,43.39,58.67,4.65,0.0024,3.44,1.67
1h,LONG,stocks,HD,1182,0.0567,46.19,17.19,52.79,0.0447,1.04,12.68
1h,LONG,stocks,HES,786,0.0318,44.02,23.35,23.17,0.0295,1.47,7.22
1h,LONG,stocks,HII,1320,0.0436,47.65,28.85,67.90,0.0514,2.40,8.38
1h,LONG,stocks,HL,1878,0.0822,49.41,33.35,320.11,0.1705,4.25,337.91
1h,LONG,stocks,HON,1180,0.0555,47.88,14.89,46.96,0.0398,1.04,24.93
1h,LONG,stocks,HWM,1268,0.0747,45.74,14.49,119.69,0.0944,2.45,241.47
1h,LONG,stocks,IBIT,154,-0.0490,42.21,28.60,-13.50,-0.0877,0.11,-20.28
1h,LONG,stocks,IBM,1158,0.1091,52.50,12.88,108.77,0.0939,1.04,92.16
1h,LONG,stocks,ICL,1392,0.0025,43.03,31.63,3.79,0.0027,2.42,-1.83
1h,LONG,stocks,INGR,1143,0.0002,42.78,20.69,0.18,0.0002,2.11,-5.39
1h,LONG,stocks,INOD,1188,0.1044,51.43,39.67,521.58,0.4390,1.04,535.07
1h,LONG,stocks,INSW,1268,0.0233,44.32,59.70,39.84,0.0314,2.28,32.99
1h,LONG,stocks,INTC,2264,0.0616,46.20,62.59,234.59,0.1036,5.25,200.52
1h,LONG,stocks,IPI,1179,0.0667,46.06,24.69,139.47,0.1183,2.03,121.42
1h,LONG,stocks,ITA,1292,0.0302,44.43,15.37,27.58,0.0213,2.33,68.21
1h,LONG,stocks,JD,986,0.1184,45.44,12.46,132.95,0.1348,2.12,-8.86
1h,LONG,stocks,JNJ,1152,0.1026,49.74,10.93,74.25,0.0645,1.04,47.35
1h,LONG,stocks,JOBY,1164,0.1233,49.83,29.65,443.85,0.3813,1.04,136.93
1h,LONG,stocks,JPM,1105,0.0896,50.77,15.80,75.68,0.0685,1.04,115.08
1h,LONG,stocks,KGC,1853,0.0691,48.84,42.43,192.39,0.1038,4.04,442.30
1h,LONG,stocks,KMI,1735,0.0325,46.92,14.75,41.15,0.0237,3.15,91.16
1h,LONG,stocks,KO,1152,0.0371,46.18,13.51,23.41,0.0203,1.04,18.49
1h,LONG,stocks,KTOS,1907,0.0619,49.03,36.17,202.19,0.1060,3.36,322.47
1h,LONG,stocks,LAC,1758,0.0381,48.29,112.95,218.72,0.1244,4.44,-17.25
1h,LONG,stocks,LDOS,1265,0.0289,47.51,24.65,35.22,0.0278,2.39,-0.20
1h,LONG,stocks,LEU,1787,0.0896,48.96,36.56,424.11,0.2373,3.16,386.13
1h,LONG,stocks,LEXX,82,-0.3056,25.61,101.84,-106.30,-1.2963,0.11,-25.83
1h,LONG,stocks,LHX,1269,0.0535,46.26,24.20,58.56,0.0461,2.33,64.79
1h,LONG,stocks,LLY,1171,0.1035,49.44,17.33,147.62,0.1261,1.04,142.53
1h,LONG,stocks,LMT,1202,0.0651,46.34,12.62,56.28,0.0468,1.04,32.42
1h,LONG,stocks,LNG,1488,0.0591,47.24,29.11,85.55,0.0575,2.69,49.71
1h,LONG,stocks,LOW,1188,0.0704,44.95,23.41,73.72,0.0621,1.04,15.02
1h,LONG,stocks,LRCX,1201,0.0959,52.12,21.59,172.55,0.1437,1.04,360.57
1h,LONG,stocks,LSB,481,-0.0773,43.04,195.83,-197.75,-0.4111,0.72,-94.83
1h,LONG,stocks,LYFT,1163,0.0661,48.75,37.30,157.87,0.1357,1.04,31.04
1h,LONG,stocks,MA,1159,0.0890,50.47,10.53,68.77,0.0593,1.04,35.49
1h,LONG,stocks,MAG,979,0.0873,45.66,27.15,133.59,0.1365,1.78,169.48
1h,LONG,stocks,MAR,967,0.0975,43.02,11.13,84.45,0.0873,2.12,48.34
1h,LONG,stocks,MCD,1190,0.0743,47.56,10.87,51.18,0.0430,1.04,7.20
1h,LONG,stocks,MDT,1160,0.0662,48.45,10.99,56.01,0.0483,1.04,-2.60
1h,LONG,stocks,META,1211,0.0564,48.97,17.14,74.66,0.0617,1.04,181.61
1h,LONG,stocks,MO,1125,0.0807,48.53,15.31,69.44,0.0617,1.04,36.17
1h,LONG,stocks,MOD,942,0.1517,49.26,21.47,313.45,0.3327,2.12,163.87
1h,LONG,stocks,MOO,1111,0.0187,39.24,12.61,11.91,0.0107,1.84,11.74
1h,LONG,stocks,MOS,1653,0.0248,46.94,33.88,52.13,0.0315,3.08,-26.84
1h,LONG,stocks,MP,2019,0.0791,52.35,48.70,366.97,0.1818,4.20,392.05
1h,LONG,stocks,MPC,1392,0.0711,48.92,20.89,113.21,0.0813,2.58,25.78
1h,LONG,stocks,MPLX,936,0.0909,43.80,12.14,51.55,0.0551,2.12,35.60
1h,LONG,stocks,MRK,1178,0.0418,47.96,32.75,44.89,0.0381,1.04,4.51
1h,LONG,stocks,MRO,548,0.0076,40.88,23.28,3.16,0.0058,0.98,4.50
1h,LONG,stocks,MRVL,1179,0.0805,53.69,65.86,214.19,0.1817,1.04,158.21
1h,LONG,stocks,MSFT,1156,0.0207,50.87,23.70,19.73,0.0171,1.04,25.32
1h,LONG,stocks,MSTR,169,0.0356,42.01,15.58,12.43,0.0735,0.44,27.96
1h,LONG,stocks,MU,1192,0.1011,55.62,26.04,210.70,0.1768,1.04,537.72
1h,LONG,stocks,NAT,1565,-0.0173,44.22,79.98,-30.67,-0.0196,2.76,45.74
1h,LONG,stocks,NEM,2093,0.0598,47.54,35.63,150.95,0.0721,4.47,241.14
1h,LONG,stocks,NET,939,0.1438,52.93,21.88,216.22,0.2303,2.12,163.23
1h,LONG,stocks,NFLX,1143,0.0858,50.92,34.11,121.30,0.1061,1.04,184.30
1h,LONG,stocks,NKE,1205,0.0409,48.05,18.54,50.81,0.0422,1.04,-57.51
1h,LONG,stocks,NLR,107,0.1256,46.73,6.47,18.02,0.1684,0.18,10.86
1h,LONG,stocks,NNE,2243,0.0581,49.04,156.14,479.06,0.2136,4.00,465.58
1h,LONG,stocks,NOC,1355,0.0375,44.21,20.17,44.01,0.0325,2.48,16.28
1h,LONG,stocks,NOV,927,0.1269,47.68,8.48,119.50,0.1289,2.12,6.30
1h,LONG,stocks,NTR,1317,0.0410,43.28,22.20,54.08,0.0411,2.36,40.08
1h,LONG,stocks,NUE,1479,0.0369,48.34,32.90,62.99,0.0426,2.68,16.04
1h,LONG,stocks,NUKZ,85,-0.1002,34.12,13.92,-12.53,-0.1474,0.14,0.70
1h,LONG,stocks,NVDA,1150,0.1312,54.52,23.04,243.32,0.2116,1.04,563.07
1h,LONG,stocks,NVO,1010,0.1270,48.22,22.09,135.95,0.1346,2.12,-65.95
1h,LONG,stocks,NXE,1739,0.0618,51.81,39.93,196.08,0.1128,3.36,61.85
1h,LONG,stocks,OIH,1259,0.0574,44.64,16.53,73.80,0.0586,2.25,25.45
1h,LONG,stocks,OKE,1478,0.0239,48.24,33.69,31.47,0.0213,2.72,8.52
1h,LONG,stocks,OKLO,2430,0.0560,46.63,51.73,438.75,0.1806,4.39,193.58
1h,LONG,stocks,OLED,1284,0.0343,47.82,44.38,59.39,0.0463,1.03,-28.92
1h,LONG,stocks,ORCL,1148,0.0718,49.39,17.53,147.25,0.1283,1.04,55.78
1h,LONG,stocks,OXY,1181,0.0510,47.33,29.27,58.22,0.0493,1.04,0.85
1h,LONG,stocks,PAAS,2008,0.0755,49.20,30.90,242.44,0.1207,4.02,320.40
1h,LONG,stocks,PATH,1157,0.0779,51.86,26.17,162.83,0.1407,1.04,-25.70
1h,LONG,stocks,PBF,1436,0.0587,49.51,45.76,161.02,0.1121,2.60,-26.44
1h,LONG,stocks,PBR,973,0.1088,45.43,9.64,94.08,0.0967,2.12,31.44
1h,LONG,stocks,PDBC,1360,0.0258,43.60,19.67,21.41,0.0157,2.61,31.85
1h,LONG,stocks,PEP,1165,0.0433,44.81,13.10,35.86,0.0308,1.04,-20.08
1h,LONG,stocks,PFE,1189,0.0655,47.86,9.23,62.81,0.0528,1.04,-29.72
1h,LONG,stocks,PG,954,0.0670,40.46,9.82,34.20,0.0358,2.12,-15.42
1h,LONG,stocks,PLL,1171,0.0178,46.29,65.22,55.66,0.0475,1.90,-39.43
1h,LONG,stocks,PLTR,2333,0.0795,49.59,27.19,304.08,0.1303,5.25,455.25
1h,LONG,stocks,PPA,1146,0.0651,44.42,9.61,48.72,0.0425,2.09,66.62
1h,LONG,stocks,PR,1559,0.0291,47.72,35.96,57.25,0.0367,2.91,14.84
1h,LONG,stocks,PSX,1421,0.0349,45.60,26.34,50.72,0.0357,2.55,9.57
1h,LONG,stocks,PYPL,1136,0.0429,49.38,31.86,65.02,0.0572,1.04,-37.51
1h,LONG,stocks,QBTS,1117,0.1090,51.12,92.32,803.41,0.7193,1.04,2808.71
1h,LONG,stocks,QCOM,1224,0.0427,52.70,22.05,60.09,0.0491,1.04,14.80
1h,LONG,stocks,QLYS,1236,0.0410,48.54,28.87,66.03,0.0534,1.04,-19.11
1h,LONG,stocks,QQQ,1156,0.0787,50.95,11.76,59.55,0.0515,1.04,87.48
1h,LONG,stocks,QUBT,1134,0.0773,48.32,69.08,697.10,0.6147,1.04,515.84
1h,LONG,stocks,RBLX,1153,0.1261,53.17,33.95,234.73,0.2036,1.04,47.78
1h,LONG,stocks,RDDT,141,-0.1010,35.46,46.10,-27.51,-0.1951,0.11,-37.67
1h,LONG,stocks,REMX,1421,0.0431,42.43,59.17,77.22,0.0543,2.41,73.60
1h,LONG,stocks,RGLD,1361,0.0338,47.39,26.81,53.16,0.0391,2.45,115.03
1h,LONG,stocks,RIG,978,0.1303,47.75,15.87,209.86,0.2146,2.12,13.21
1h,LONG,stocks,RIO,2081,0.0291,45.27,21.57,45.91,0.0221,3.89,68.40
1h,LONG,stocks,RKLB,1129,0.1609,52.70,37.69,607.81,0.5384,1.04,1809.82
1h,LONG,stocks,ROBO,84,0.1208,40.48,4.87,12.57,0.1496,0.15,19.20
1h,LONG,stocks,ROKU,1227,0.0882,52.73,37.77,218.79,0.1783,1.04,61.24
1h,LONG,stocks,RRC,1351,0.0622,49.96,26.99,103.23,0.0764,2.48,20.64
1h,LONG,stocks,RS,1240,0.0283,46.21,26.73,32.66,0.0263,2.25,10.46
1h,LONG,stocks,RTX,1152,0.0550,48.70,18.92,59.93,0.0520,1.04,95.44
1h,LONG,stocks,SAP,1239,0.0173,43.83,25.41,21.58,0.0174,1.04,25.48
1h,LONG,stocks,SBIT,137,0.0214,48.18,44.91,9.57,0.0699,0.11,23.22
1h,LONG,stocks,SBLK,1613,0.0234,46.75,28.42,37.08,0.0230,2.72,-4.83
1h,LONG,stocks,SBUX,1193,0.0308,47.78,31.21,38.40,0.0322,1.04,-15.29
1h,LONG,stocks,SCCO,1578,0.0599,48.42,29.07,131.28,0.0832,2.77,92.09
1h,LONG,stocks,SCHW,1131,0.1034,51.46,13.27,114.71,0.1014,1.04,88.66
1h,LONG,stocks,SGML,1647,0.0535,47.42,69.66,242.67,0.1473,2.86,-17.59
1h,LONG,stocks,SHOP,1181,0.0973,53.18,35.40,240.59,0.2037,1.04,147.49
1h,LONG,stocks,SHY,879,-0.5180,16.04,40.27,-40.40,-0.0460,1.04,0.08
1h,LONG,stocks,SLB,2017,-0.0092,43.83,51.32,-17.29,-0.0086,3.52,-2.85
1h,LONG,stocks,SLV,1111,0.0805,47.43,25.47,124.62,0.1122,1.04,184.32
1h,LONG,stocks,SMCI,1205,0.0886,52.28,70.19,396.25,0.3288,1.04,152.08
1h,LONG,stocks,SMG,1277,0.0429,47.14,28.11,69.53,0.0544,2.29,-16.61
1h,LONG,stocks,SMR,2578,0.0866,48.49,55.74,655.35,0.2542,4.80,153.93
1h,LONG,stocks,SNDK,1144,0.1545,51.92,27.69,505.77,0.4421,2.36,2993.03
1h,LONG,stocks,SNOW,1202,0.0659,51.91,26.46,117.65,0.0979,1.04,10.79
1h,LONG,stocks,SPOT,1176,0.1293,51.87,19.83,242.56,0.2063,1.04,242.98
1h,LONG,stocks,SPY,1183,0.0540,47.59,9.52,28.20,0.0238,1.04,61.56
1h,LONG,stocks,SQ,959,0.0264,42.23,20.39,30.91,0.0322,1.71,4.98
1h,LONG,stocks,SQM,1549,0.0563,45.64,36.01,125.18,0.0808,2.58,69.49
1h,LONG,stocks,STLD,1313,0.0823,47.45,19.56,136.49,0.1039,2.40,60.30
1h,LONG,stocks,STNG,1261,0.0256,44.96,57.59,41.49,0.0329,2.25,5.00
1h,LONG,stocks,STZ,1228,-0.0000,44.46,47.06,-0.03,-0.0000,1.04,-33.09
1h,LONG,stocks,T,1085,0.0762,49.77,15.05,72.53,0.0668,1.04,66.09
1h,LONG,stocks,TCEHY,1201,0.0287,44.71,33.28,40.23,0.0335,1.04,45.16
1h,LONG,stocks,TDG,1214,0.0345,46.71,14.04,36.80,0.0303,2.26,-1.52
1h,LONG,stocks,TECK,1556,0.0703,46.79,38.19,158.19,0.1017,2.78,48.76
1h,LONG,stocks,TGT,1225,0.0612,48.73,19.75,72.66,0.0593,1.04,-26.18
1h,LONG,stocks,TMO,1179,0.0477,46.40,25.21,51.66,0.0438,1.03,-11.56
1h,LONG,stocks,TMUS,927,0.1185,44.88,12.17,83.78,0.0904,2.12,12.93
1h,LONG,stocks,TNK,1198,0.0127,42.32,55.98,20.82,0.0174,2.19,23.12
1h,LONG,stocks,TRGP,1184,0.1135,50.34,21.19,148.54,0.1255,2.33,123.45
1h,LONG,stocks,TSLA,1164,0.1038,54.55,29.11,236.68,0.2033,1.04,144.42
1h,LONG,stocks,TSM,1191,0.1190,51.55,18.04,192.51,0.1616,1.04,321.86
1h,LONG,stocks,TSN,1336,-0.0260,39.37,44.25,-27.29,-0.0204,2.39,8.56
1h,LONG,stocks,TTD,1202,0.0494,51.83,56.56,110.65,0.0921,1.04,-64.04
1h,LONG,stocks,TXN,1213,0.0352,49.30,26.05,46.42,0.0383,1.04,16.40
1h,LONG,stocks,UAN,946,0.0362,47.89,25.59,49.43,0.0523,1.58,67.22
1h,LONG,stocks,UBER,2394,-0.0060,44.65,55.01,-14.43,-0.0060,4.41,-8.98
1h,LONG,stocks,UEC,1877,0.0748,50.29,62.56,307.64,0.1639,4.49,123.49
1h,LONG,stocks,ULTA,1226,0.0579,47.88,28.44,83.96,0.0685,1.04,-3.03
1h,LONG,stocks,UNG,2700,0.0310,42.96,39.21,112.98,0.0418,4.61,-20.22
1h,LONG,stocks,UNH,1197,0.0266,47.70,27.24,41.49,0.0347,1.04,-44.40
1h,LONG,stocks,UNP,970,0.0844,43.81,9.38,52.07,0.0537,2.12,10.76
1h,LONG,stocks,UPS,1220,0.0393,49.67,15.05,44.98,0.0369,1.04,-43.80
1h,LONG,stocks,URA,2025,0.0502,47.16,30.02,124.30,0.0614,3.63,66.33
1h,LONG,stocks,URNM,1521,0.0565,47.93,27.33,127.52,0.0838,2.51,21.87
1h,LONG,stocks,USAR,1217,0.0660,49.06,82.68,341.73,0.2808,2.64,138.67
1h,LONG,stocks,USO,1137,0.0566,48.37,19.61,83.86,0.0738,1.04,67.59
1h,LONG,stocks,UUUU,1886,0.0602,47.93,66.40,289.00,0.1532,4.33,258.93
1h,LONG,stocks,V,1157,0.1077,49.52,12.07,79.10,0.0684,1.04,31.93
1h,LONG,stocks,VALE,1769,0.0292,44.32,46.21,51.32,0.0290,4.20,37.52
1h,LONG,stocks,VLO,1457,0.0625,47.63,19.93,106.73,0.0733,2.76,43.23
1h,LONG,stocks,VZ,1151,0.0508,49.26,15.99,44.48,0.0386,1.04,36.42
1h,LONG,stocks,WDAY,1187,0.0280,50.04,32.12,36.86,0.0311,1.04,-31.45
1h,LONG,stocks,WEAT,1759,-0.0467,40.36,77.04,-51.30,-0.0292,2.93,-11.84
1h,LONG,stocks,WFC,920,0.0916,45.98,24.08,71.57,0.0778,2.12,20.17
1h,LONG,stocks,WM,920,0.0909,42.50,11.63,50.42,0.0548,2.12,4.62
1h,LONG,stocks,WMB,1304,0.0719,49.62,14.34,76.85,0.0589,2.47,91.42
1h,LONG,stocks,WMT,1105,0.0966,49.05,8.87,87.06,0.0788,1.04,144.05
1h,LONG,stocks,WPM,1671,0.0707,48.47,23.91,144.20,0.0863,3.06,210.54
1h,LONG,stocks,X,1095,0.0470,43.11,31.74,72.53,0.0662,1.92,34.50
1h,LONG,stocks,XLE,2139,-0.0102,41.61,38.31,-12.27,-0.0057,3.95,33.17
1h,LONG,stocks,XME,1327,0.0750,46.42,22.07,100.72,0.0759,2.43,79.48
1h,LONG,stocks,XOM,1179,0.0778,49.79,9.61,68.12,0.0578,1.04,41.77
1h,LONG,stocks,XOP,1656,0.0329,46.74,16.32,49.15,0.0297,3.04,9.99
1h,LONG,stocks,ZETA,1161,0.0837,50.82,35.53,224.44,0.1933,1.04,66.20
1h,LONG,stocks,ZIM,2295,0.0388,45.97,40.00,156.64,0.0683,4.12,168.12
1h,LONG,stocks,ZM,915,0.1442,47.10,9.58,167.76,0.1833,2.12,56.31
1h,LONG,stocks,ZTS,1045,0.0029,42.87,33.94,3.24,0.0031,2.12,-57.25
4h,LONG,crypto,1000BONKUSDC,69,0.0348,50.72,24.37,9.25,0.1341,0.11,-73.91
4h,LONG,crypto,1000FLOKIUSDT,79,-0.0026,44.30,26.68,-0.42,-0.0054,0.10,-7.27
4h,LONG,crypto,1000LUNCUSDT,75,0.2051,44.00,28.45,88.05,1.1741,0.10,92.99
4h,LONG,crypto,1000PEPEUSDC,80,-0.0381,48.75,24.58,-5.07,-0.0634,0.10,-4.60
4h,LONG,crypto,1000SHIBUSDC,68,-0.1386,35.29,18.57,-11.84,-0.1742,0.10,-8.63
4h,LONG,crypto,1INCHUSDT,4029,0.0517,45.42,91.89,912.87,0.2266,5.38,-96.67
4h,LONG,crypto,AAVEUSDC,70,-0.0084,47.14,19.45,-1.07,-0.0153,0.10,-2.01
4h,LONG,crypto,ADAUSDC,955,0.0114,42.09,78.11,31.59,0.0331,1.22,-74.99
4h,LONG,crypto,AIAUSDT,68,0.0086,35.29,31.65,4.51,0.0663,0.10,-12.08
4h,LONG,crypto,ALGOUSDT,4422,0.0676,45.84,65.32,1164.24,0.2633,5.90,-55.04
4h,LONG,crypto,ALTUSDT,72,0.0137,51.39,22.82,3.03,0.0420,0.10,-3.04
4h,LONG,crypto,ANKRUSDT,4114,0.0658,46.65,84.13,1088.80,0.2647,5.21,-52.61
4h,LONG,crypto,APEUSDT,75,0.0727,37.33,27.69,45.26,0.6035,0.10,32.68
4h,LONG,crypto,API3USDT,79,0.0945,43.04,19.21,30.33,0.3839,0.10,6.43
4h,LONG,crypto,ARBUSDC,76,-0.0467,36.84,29.27,-10.99,-0.1446,0.10,-15.12
4h,LONG,crypto,ARKMUSDT,69,0.0691,36.23,19.86,17.43,0.2526,0.10,8.86
4h,LONG,crypto,ARPAUSDT,30,0.3735,63.33,2.39,17.52,0.5838,0.06,16.92
