switch,quickconfig_declared,vector_read,vector_causal_read,live_declared,live_read,exact_semantics,status,semantic_contract,executable_test,adapter_equivalent_names,vector_read_sites,vector_causal_read_sites,vector_synthetic_read_sites,live_read_sites,live_declaration_sites
TR_ADX4H_BOYCOTT_SCORE,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TR_ADX4H_BOYCOTT_SCORE""]","[""v12_quick_engine.py:14430:getattr""]",[],"[""v12_quick_engine.py:14430:getattr""]","[""ez_positions_quick.py:2844:getattr"",""tradier_manage.py:12978:_cfg_auto""]","[""config.py:2580"",""config_tradier.py:3017""]"
TR_ADX4H_GATE_ENABLED,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TR_ADX4H_GATE_ENABLED""]","[""v12_quick_engine.py:14437:getattr""]",[],"[""v12_quick_engine.py:14437:getattr""]","[""ez_manage.py:36052:getattr"",""ez_positions_quick.py:2843:getattr"",""tradier_manage.py:12974:_cfg_auto""]","[""config.py:2578"",""config_tradier.py:3018""]"
TR_ADX4H_MAX,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TR_ADX4H_MAX""]","[""v12_quick_engine.py:14441:getattr""]",[],"[""v12_quick_engine.py:14441:getattr""]","[""ez_manage.py:36053:getattr"",""ez_positions_quick.py:2843:getattr"",""ez_positions_quick.py:2844:getattr"",""tradier_manage.py:12976:_cfg_auto""]","[""config.py:2579"",""config_tradier.py:3019""]"
TR_BBWIDTH4H_GATE_ENABLED,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TR_BBWIDTH4H_GATE_ENABLED""]","[""v12_quick_engine.py:14448:getattr""]",[],"[""v12_quick_engine.py:14448:getattr""]","[""ez_positions_quick.py:2846:getattr"",""tradier_manage.py:12980:_cfg_auto""]","[""config.py:2582"",""config_tradier.py:3021""]"
TR_CHOP4H_GATE_ENABLED,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TR_CHOP4H_GATE_ENABLED""]","[""v12_quick_engine.py:14452:getattr""]",[],"[""v12_quick_engine.py:14452:getattr""]","[""ez_positions_quick.py:2852:getattr"",""tradier_manage.py:12988:_cfg_auto""]","[""config.py:2586"",""config_tradier.py:3024""]"
TR_DCWIDTH4H_SHORT_ENABLED,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""TR_DCWIDTH4H_SHORT_ENABLED""]","[""v12_quick_engine.py:14456:getattr"",""v12_quick_engine.py:14955:getattr""]","[""v12_quick_engine.py:14955:getattr""]","[""v12_quick_engine.py:14456:getattr""]","[""ez_manage.py:1847:getattr"",""ez_positions_quick.py:2862:getattr"",""tradier_manage.py:13000:_cfg_auto""]","[""config.py:2596"",""config_tradier.py:3029""]"
TR_DCWIDTH4H_SHORT_MAX,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TR_DCWIDTH4H_SHORT_MAX""]","[""v12_quick_engine.py:14460:getattr""]",[],"[""v12_quick_engine.py:14460:getattr""]","[""ez_positions_quick.py:2865:getattr"",""tradier_manage.py:13004:_cfg_auto""]","[""config.py:2597"",""config_tradier.py:3030""]"
TR_MFI4H_LONG_ENABLED,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""TR_MFI4H_LONG_ENABLED""]","[""v12_quick_engine.py:14467:getattr"",""v12_quick_engine.py:14956:getattr""]","[""v12_quick_engine.py:14956:getattr""]","[""v12_quick_engine.py:14467:getattr""]","[""ez_manage.py:1848:getattr"",""ez_positions_quick.py:2859:getattr"",""tradier_manage.py:12997:_cfg_auto""]","[""config.py:2592"",""config_tradier.py:3032""]"
TR_MFI4H_LONG_MIN,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TR_MFI4H_LONG_MIN""]","[""v12_quick_engine.py:14471:getattr""]",[],"[""v12_quick_engine.py:14471:getattr""]","[""ez_positions_quick.py:2859:getattr"",""tradier_manage.py:12997:_cfg_auto""]","[""config.py:2593"",""config_tradier.py:3033""]"
TR_TREND_V1_ENABLED,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""TR_TREND_V1_ENABLED""]","[""v12_quick_engine.py:14957:getattr""]","[""v12_quick_engine.py:14957:getattr""]",[],"[""ez_manage.py:1849:getattr"",""tradier_manage.py:235:getattr"",""tradier_manage.py:337:getattr"",""tradier_manage.py:7479:_cfg_auto""]","[""config.py:5125"",""config_tradier.py:1966""]"
TR_TREND_V1_FILTER_TF,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""TR_TREND_V1_FILTER_TF""]",[],[],[],[],"[""config.py:5375"",""config_tradier.py:3674""]"
TR_TREND_V1_SHADOW_LOG_ONLY,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""TR_TREND_V1_SHADOW_LOG_ONLY""]",[],[],[],"[""tradier_manage.py:7485:_cfg_auto"",""tradier_manage.py:7492:_cfg_auto""]","[""config.py:5126"",""config_tradier.py:1967""]"
TR_TREND_V1_SPY_REGIME_ENABLED,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""TR_TREND_V1_SPY_REGIME_ENABLED""]",[],[],[],"[""ez_manage.py:52412:getattr"",""tradier_manage.py:27297:_cfg""]","[""config.py:5376"",""config_tradier.py:3446""]"
TSMOM_BOOK_SCALAR_ENABLED,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TSMOM_BOOK_SCALAR_ENABLED""]","[""v12_quick_engine.py:11616:getattr""]",[],"[""v12_quick_engine.py:11616:getattr""]","[""tradier_manage.py:12406:_cfg""]","[""config.py:5128"",""config.py:5856"",""config_tradier.py:3142""]"
TSMOM_HIGH_CAP,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""TSMOM_HIGH_CAP""]","[""v12_quick_engine.py:11620:getattr"",""v12_quick_engine.py:14958:getattr""]","[""v12_quick_engine.py:14958:getattr""]","[""v12_quick_engine.py:11620:getattr""]","[""ez_manage.py:1850:getattr"",""tradier_manage.py:12407:_cfg""]","[""config.py:5129"",""config.py:5860"",""config_tradier.py:3146""]"
TSMOM_LOOKBACK_BARS,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TSMOM_LOOKBACK_BARS""]","[""v12_quick_engine.py:11627:getattr""]",[],"[""v12_quick_engine.py:11627:getattr""]","[""tradier_manage.py:12412:_cfg""]","[""config.py:5130"",""config.py:5857"",""config_tradier.py:3143""]"
TSMOM_LOW_CAP,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""TSMOM_LOW_CAP""]","[""v12_quick_engine.py:11634:getattr""]",[],"[""v12_quick_engine.py:11634:getattr""]","[""tradier_manage.py:12413:_cfg""]","[""config.py:5131"",""config.py:5859"",""config_tradier.py:3145""]"
TSMOM_MIN_AGREEMENT,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""TSMOM_MIN_AGREEMENT""]","[""v12_quick_engine.py:11641:getattr"",""v12_quick_engine.py:14959:getattr""]","[""v12_quick_engine.py:14959:getattr""]","[""v12_quick_engine.py:11641:getattr""]","[""ez_manage.py:1851:getattr"",""tradier_manage.py:12418:_cfg""]","[""config.py:5132"",""config.py:5858"",""config_tradier.py:3144""]"
TTM_SQUEEZE_FILTER_TF,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""TTM_SQUEEZE_FILTER_TF""]",[],[],[],[],"[""config.py:5377"",""config_tradier.py:3675""]"
UNDERWATER_HEDGE_OR_CLOSE_ENABLED,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""UNDERWATER_HEDGE_OR_CLOSE_ENABLED""]",[],[],[],"[""ez_manage.py:42623:getattr""]","[""config.py:898"",""config_tradier.py:3447""]"
UNDERWATER_HEDGE_OR_CLOSE_HTF_CLOSE_REQUIRED,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""UNDERWATER_HEDGE_OR_CLOSE_HTF_CLOSE_REQUIRED""]",[],[],[],"[""ez_manage.py:42716:getattr""]","[""config.py:899""]"
UNDERWATER_HOC_USDC_MAKER_BYPASS,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""UNDERWATER_HOC_USDC_MAKER_BYPASS""]",[],[],[],"[""ez_manage.py:42728:getattr""]","[""config.py:900""]"
UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED""]",[],[],[],"[""ez_manage.py:26104:getattr""]","[""config.py:858""]"
UNIVERSAL_NOLOSS_GATE,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""UNIVERSAL_NOLOSS_GATE""]",[],[],[],"[""ez_manage.py:26717:getattr"",""tradier_manage.py:20854:_cfg_auto""]","[""config.py:1361"",""config_tradier.py:3034""]"
UNIVERSAL_NOLOSS_GATE_BYPASS_REASONS,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""UNIVERSAL_NOLOSS_GATE_BYPASS_REASONS""]",[],[],[],"[""ez_manage.py:26788:getattr"",""tradier_manage.py:20858:_cfg_auto""]","[""config.py:1369"",""config.py:5534"",""config_tradier.py:3051""]"
UNIVERSAL_NOLOSS_GATE_BYPASS_TECHNICAL,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""UNIVERSAL_NOLOSS_GATE_BYPASS_TECHNICAL""]",[],[],[],"[""ez_manage.py:26785:getattr""]","[""config.py:1365""]"
USE_BB_FILTER,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""USE_BB_FILTER""]",[],[],[],[],"[""config.py:5378"",""config_tradier.py:3676""]"
USE_DC_BREAK,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""USE_DC_BREAK""]",[],[],[],[],"[""config.py:1149""]"
USE_INDICATOR_SNAPSHOT,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""USE_INDICATOR_SNAPSHOT""]",[],[],[],[],"[""config.py:3568"",""config_tradier.py:3052""]"
USE_PRICE_ACTION_ENTRY,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""USE_PRICE_ACTION_ENTRY""]",[],[],[],[],"[""config.py:5379"",""config_tradier.py:3677""]"
USE_RZ_CASCADE,True,True,True,True,False,False,LIVE_NOT_READ,,,"[""USE_RZ_CASCADE""]","[""v12_quick_engine.py:14635:getattr""]","[""v12_quick_engine.py:14635:getattr""]",[],[],"[""config.py:1144""]"
USE_WT_CROSS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""USE_WT_CROSS""]",[],[],[],[],"[""config.py:1146""]"
USE_WT_DC_HIERARCHY,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""USE_WT_DC_HIERARCHY""]",[],[],[],[],"[""config.py:1147""]"
V8Q_D_TREND_REQUIRED,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""V8Q_D_TREND_REQUIRED""]",[],[],[],[],"[""config.py:1679"",""config_tradier.py:3053""]"
V8Q_HTF_MIN_ALIGNED,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""V8Q_HTF_MIN_ALIGNED""]",[],[],[],[],"[""config.py:1676"",""config_tradier.py:3054""]"
V8Q_MIN_HOLD_BARS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""V8Q_MIN_HOLD_BARS""]",[],[],[],[],"[""config.py:1677"",""config_tradier.py:3056""]"
V8Q_STRENGTH_FILTER_ENABLED,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""V8Q_STRENGTH_FILTER_ENABLED""]",[],[],[],[],"[""config.py:1674"",""config_tradier.py:3057""]"
V8Q_WT_EXIT_MIN_TFS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""V8Q_WT_EXIT_MIN_TFS""]",[],[],[],[],"[""config.py:1678"",""config_tradier.py:3082""]"
V8_ENTRY_ENGINE_DC_ENABLED,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""V8_ENTRY_ENGINE_DC_ENABLED""]","[""v12_quick_engine.py:14960:getattr""]","[""v12_quick_engine.py:14960:getattr""]",[],"[""ez_manage.py:1852:getattr""]","[""config.py:4029"",""config_tradier.py:3313""]"
V8_ENTRY_ENGINE_WT_ENABLED,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""V8_ENTRY_ENGINE_WT_ENABLED""]","[""v12_quick_engine.py:14961:getattr""]","[""v12_quick_engine.py:14961:getattr""]",[],"[""ez_manage.py:1853:getattr""]","[""config.py:4030"",""config_tradier.py:3314""]"
V8_VEC_SWEEP_FILTER_TF,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""V8_VEC_SWEEP_FILTER_TF""]",[],[],[],[],"[""config.py:5380"",""config_tradier.py:3678""]"
VALIDATE_AGAINST_LIVE_FILTER_TF,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VALIDATE_AGAINST_LIVE_FILTER_TF""]",[],[],[],[],"[""config.py:5381"",""config_tradier.py:3679""]"
VALIDATE_BATCH5_SIGNALS_FILTER_TF,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VALIDATE_BATCH5_SIGNALS_FILTER_TF""]",[],[],[],[],"[""config.py:5382"",""config_tradier.py:3680""]"
VALIDATE_REFRESH,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VALIDATE_REFRESH""]",[],[],[],"[""ez_manage.py:24352:attribute""]","[""config.py:2889"",""config_tradier.py:3083""]"
VEC_ENGINE_V1_FILTER_TF,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_ENGINE_V1_FILTER_TF""]",[],[],[],[],"[""config.py:5383"",""config_tradier.py:3681""]"
VEC_FIRST_OPEN_THROTTLE_BARS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_FIRST_OPEN_THROTTLE_BARS""]",[],[],[],[],"[""config.py:4083""]"
VEC_GATES_LOG_ONLY,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VEC_GATES_LOG_ONLY""]",[],[],[],"[""ez_manage.py:25037:getattr""]","[""config.py:322""]"
VEC_LIVE_REDUCE_DEFAULT_FRAC,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_LIVE_REDUCE_DEFAULT_FRAC""]",[],[],[],[],"[""config.py:4071""]"
VEC_LIVE_REDUCE_PARITY_ENABLED,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_LIVE_REDUCE_PARITY_ENABLED""]",[],[],[],[],"[""config.py:4070"",""config_tradier.py:3450""]"
VEC_LIVE_REDUCE_PARITY_FRAC,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_LIVE_REDUCE_PARITY_FRAC""]",[],[],[],[],"[""config.py:4075""]"
VEC_LIVE_REDUCE_PARITY_KEEP_DUST,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_LIVE_REDUCE_PARITY_KEEP_DUST""]",[],[],[],[],"[""config.py:4076""]"
VEC_LIVE_REDUCE_PPL_REASONS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_LIVE_REDUCE_PPL_REASONS""]",[],[],[],[],"[""config.py:4073""]"
VEC_LIVE_REDUCE_PPL_STEP1_FRAC,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_LIVE_REDUCE_PPL_STEP1_FRAC""]",[],[],[],[],"[""config.py:4072""]"
VEC_MTF_ARMED_GATE_HEDGE_OPEN,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_MTF_ARMED_GATE_HEDGE_OPEN""]",[],[],[],[],"[""config.py:4165"",""config_tradier.py:3682""]"
VEC_MTF_ARMED_GATE_REENTRY,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_MTF_ARMED_GATE_REENTRY""]",[],[],[],[],"[""config.py:4164""]"
VEC_PARITY_GATE_ENABLED,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_PARITY_GATE_ENABLED""]",[],[],[],[],"[""config.py:5384"",""config_tradier.py:3683""]"
VEC_PARITY_GATE_FILTER_TF,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_PARITY_GATE_FILTER_TF""]",[],[],[],[],"[""config.py:5385"",""config_tradier.py:3684""]"
VEC_PARITY_GATE_MIN_TFS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_PARITY_GATE_MIN_TFS""]",[],[],[],[],"[""config.py:5386"",""config_tradier.py:3685""]"
VEC_RATIO_REDUCE_PROXY_ENABLED,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_RATIO_REDUCE_PROXY_ENABLED""]",[],[],[],[],"[""config.py:4078"",""config_tradier.py:3454""]"
VEC_REDUCE_CASCADE_COOLDOWN_S,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_REDUCE_CASCADE_COOLDOWN_S""]",[],[],[],[],"[""config.py:4074""]"
VEC_REENTRY_DC4_EXITPRICE_ENABLED,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VEC_REENTRY_DC4_EXITPRICE_ENABLED""]",[],[],[],"[""ez_manage.py:52416:getattr"",""tradier_manage.py:27306:_cfg""]","[""config.py:72"",""config_tradier.py:3455""]"
VEC_REENTRY_REQUIRE_PRIOR_EXIT,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_REENTRY_REQUIRE_PRIOR_EXIT""]",[],[],[],[],"[""config.py:70"",""config_tradier.py:3686""]"
VEC_REENTRY_WINDOW_BARS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VEC_REENTRY_WINDOW_BARS""]",[],[],[],[],"[""config.py:71"",""config_tradier.py:3687""]"
VEC_WT_PRICE_BREAKOUT_REENTRY_ENABLED,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VEC_WT_PRICE_BREAKOUT_REENTRY_ENABLED""]",[],[],[],"[""ez_manage.py:52417:getattr"",""tradier_manage.py:27309:_cfg""]","[""config.py:5387"",""config_tradier.py:3456""]"
VEL_EXIT_ENABLED,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""VEL_EXIT_ENABLED""]","[""v12_quick_engine.py:8798:getattr""]","[""v12_quick_engine.py:8798:getattr""]",[],"[""tradier_manage.py:11554:_cfg"",""tradier_manage.py:11555:_cfg""]","[""config.py:5133"",""config_tradier.py:3060""]"
VERBOSE,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VERBOSE""]",[],[],[],"[""ez_manage.py:33977:attribute"",""ez_manage.py:33986:attribute"",""ez_manage.py:33993:attribute"",""ez_manage.py:33998:attribute"",""ez_manage.py:34084:attribute"",""ez_manage.py:34094:attribute"",""ez_manage.py:35527:attribute"",""ez_manage.py:36142:attribute"",""ez_manage.py:36303:attribute"",""ez_manage.py:36342:attribute"",""ez_manage.py:36351:attribute"",""ez_manage.py:36360:attribute"",""ez_manage.py:36423:attribute"",""ez_manage.py:36768:attribute"",""ez_manage.py:36778:attribute"",""ez_manage.py:36788:attribute"",""ez_manage.py:36848:attribute"",""ez_manage.py:36900:attribute"",""ez_manage.py:36906:attribute"",""ez_manage.py:36911:attribute"",""ez_manage.py:36964:attribute"",""ez_manage.py:36976:attribute"",""ez_manage.py:36991:attribute"",""ez_manage.py:36995:attribute"",""ez_manage.py:36999:attribute"",""ez_manage.py:37197:attribute"",""ez_manage.py:37219:attribute"",""ez_manage.py:37237:attribute"",""ez_manage.py:37294:attribute"",""ez_manage.py:37319:attribute"",""ez_manage.py:37337:attribute"",""ez_manage.py:37345:attribute"",""ez_manage.py:37361:attribute"",""ez_manage.py:37374:attribute"",""ez_manage.py:37451:attribute"",""ez_manage.py:37478:attribute"",""ez_manage.py:37495:attribute"",""ez_manage.py:46304:attribute"",""ez_manage.py:46331:attribute"",""ez_manage.py:46649:attribute"",""ez_manage.py:46653:attribute"",""ez_manage.py:46657:attribute"",""ez_manage.py:46731:attribute"",""ez_manage.py:49786:getattr"",""tradier_manage.py:10844:attribute"",""tradier_manage.py:22185:attribute"",""tradier_manage.py:22202:attribute"",""tradier_manage.py:22265:attribute"",""tradier_manage.py:22274:attribute"",""tradier_manage.py:22281:attribute"",""tradier_manage.py:22287:attribute"",""tradier_manage.py:22297:attribute"",""tradier_manage.py:22307:attribute"",""tradier_manage.py:22316:attribute"",""tradier_manage.py:22328:attribute"",""tradier_manage.py:22331:attribute"",""tradier_manage.py:22342:attribute"",""tradier_manage.py:22386:attribute"",""tradier_manage.py:22397:attribute"",""tradier_manage.py:22405:attribute"",""tradier_manage.py:22408:attribute"",""tradier_manage.py:22410:attribute"",""tradier_manage.py:22412:attribute"",""tradier_manage.py:22417:attribute"",""tradier_manage.py:22420:attribute"",""tradier_manage.py:22422:attribute"",""tradier_manage.py:22430:attribute"",""tradier_manage.py:22433:attribute"",""tradier_manage.py:22437:attribute"",""tradier_manage.py:22440:attribute"",""tradier_manage.py:22442:attribute"",""tradier_manage.py:22450:attribute"",""tradier_manage.py:22478:attribute"",""tradier_manage.py:22494:attribute"",""tradier_manage.py:22553:attribute"",""tradier_manage.py:22562:attribute"",""tradier_manage.py:22569:attribute"",""tradier_manage.py:22575:attribute"",""tradier_manage.py:22585:attribute"",""tradier_manage.py:22595:attribute"",""tradier_manage.py:22604:attribute"",""tradier_manage.py:22616:attribute"",""tradier_manage.py:22619:attribute"",""tradier_manage.py:22626:attribute"",""tradier_manage.py:22665:attribute"",""tradier_manage.py:22676:attribute"",""tradier_manage.py:22682:attribute"",""tradier_manage.py:22690:attribute"",""tradier_manage.py:22693:attribute"",""tradier_manage.py:22695:attribute"",""tradier_manage.py:22697:attribute"",""tradier_manage.py:22702:attribute"",""tradier_manage.py:22705:attribute"",""tradier_manage.py:22707:attribute"",""tradier_manage.py:22715:attribute"",""tradier_manage.py:22718:attribute"",""tradier_manage.py:22722:attribute"",""tradier_manage.py:22725:attribute"",""tradier_manage.py:22727:attribute"",""tradier_manage.py:22735:attribute"",""tradier_manage.py:6988:attribute"",""tradier_manage.py:7025:attribute""]","[""config.py:2890"",""config_tradier.py:985""]"
VERBOSE_STOPS,True,False,False,True,False,False,VECTOR_NOT_READ,,,"[""VERBOSE_STOPS""]",[],[],[],[],"[""config.py:2892"",""config_tradier.py:987""]"
VIX_REGIME_FILTER_ENABLED,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""VIX_REGIME_FILTER_ENABLED""]","[""v12_quick_engine.py:14478:getattr""]",[],"[""v12_quick_engine.py:14478:getattr""]","[""tradier_manage.py:24818:_cfg_auto"",""tradier_manage.py:24957:_cfg_auto""]","[""config.py:5136"",""config_tradier.py:1831""]"
VIX_VOLATILITY_REGIME_ENABLED,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""VIX_VOLATILITY_REGIME_ENABLED""]","[""v12_quick_engine.py:14482:getattr""]",[],"[""v12_quick_engine.py:14482:getattr""]","[""tradier_manage.py:22954:_cfg_auto""]","[""config.py:5140"",""config_tradier.py:1320""]"
VOLUME_CONFIRMATION_ENABLED,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""VOLUME_CONFIRMATION_ENABLED""]","[""v12_quick_engine.py:14486:getattr"",""v12_quick_engine.py:8300:getattr""]","[""v12_quick_engine.py:8300:getattr""]","[""v12_quick_engine.py:14486:getattr""]","[""tradier_manage.py:12423:_cfg""]","[""config.py:568"",""config_tradier.py:3084""]"
VOLUME_CONFIRMATION_MULT,True,True,True,True,True,False,READ_ROUTE_ONLY_NOT_SEMANTIC_VERIFIED,,,"[""VOLUME_CONFIRMATION_MULT""]","[""v12_quick_engine.py:13159:getattr"",""v12_quick_engine.py:8304:getattr""]","[""v12_quick_engine.py:8304:getattr""]","[""v12_quick_engine.py:13159:getattr""]","[""tradier_manage.py:12424:_cfg""]","[""config.py:569"",""config_tradier.py:3085""]"
VOL_SPIKE_ENABLED,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VOL_SPIKE_ENABLED""]",[],[],[],"[""ez_positions_quick.py:11677:getattr"",""ez_positions_quick.py:15972:getattr""]","[""config.py:2299"",""config_tradier.py:3088""]"
VOL_SPIKE_MIN_ALIGNMENT,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VOL_SPIKE_MIN_ALIGNMENT""]",[],[],[],"[""ez_positions_quick.py:15978:getattr""]","[""config.py:2303"",""config_tradier.py:3090""]"
VOL_SPIKE_RELVOL_THRESHOLD,True,False,False,True,True,False,VECTOR_NOT_READ,,,"[""VOL_SPIKE_RELVOL_THRESHOLD""]",[],[],[],"[""ez_positions_quick.py:11680:getattr""]","[""config.py:2300"",""config_tradier.py:3091""]"
VOL_TARGET_ENABLED,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""VOL_TARGET_ENABLED""]","[""v12_quick_engine.py:14490:getattr""]",[],"[""v12_quick_engine.py:14490:getattr""]","[""tradier_manage.py:12429:_cfg""]","[""config.py:5141"",""config.py:5822"",""config_tradier.py:3111""]"
VOL_TARGET_HIGH_CAP,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""VOL_TARGET_HIGH_CAP""]","[""v12_quick_engine.py:14494:getattr""]",[],"[""v12_quick_engine.py:14494:getattr""]","[""tradier_manage.py:12430:_cfg""]","[""config.py:5143"",""config.py:5825"",""config_tradier.py:3114""]"
VOL_TARGET_LOW_CAP,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""VOL_TARGET_LOW_CAP""]","[""v12_quick_engine.py:14501:getattr""]",[],"[""v12_quick_engine.py:14501:getattr""]","[""tradier_manage.py:12435:_cfg""]","[""config.py:5144"",""config.py:5824"",""config_tradier.py:3113""]"
VOL_TARGET_PCT,True,True,False,True,True,False,VECTOR_SYNTHETIC_ONLY_REJECTED,,,"[""VOL_TARGET_PCT""]","[""v12_quick_engine.py:14508:getattr""]",[],"[""v12_quick_engine.py:14508:getattr""]","[""tradier_manage.py:12440:_cfg""]","[""config.py:5145"",""config.py:5823"",""config_tradier.py:3112""]"
