field,classification,connected_crypto,connected_tradier,source_venue_applicability,family,lifecycle_consumers,exact_native_tf_crypto,exact_native_tf_tradier,required_npz_arrays,timeframe_applicability,v12_causal_read_sites,integrated_contract_sites,classification_reason,current_quickconfig_presence_not_used_as_credit,prior_vector_census_not_used_as_credit,prior_live_census_not_used_as_credit,engine_sha256
V8Q_WT_EXIT_MIN_TFS,UNCONNECTED,False,False,BOTH,V8Q_WT_EXIT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
V8_ENTRY_ENGINE_DC_ENABLED,UNCONNECTED,False,False,BOTH,V8_ENTRY_ENGINE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
V8_ENTRY_ENGINE_WT_ENABLED,UNCONNECTED,False,False,BOTH,V8_ENTRY_ENGINE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
V8_VEC_SWEEP_ENABLED,UNCONNECTED,False,False,BOTH,VEC_V8_VEC_SWEEP,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
V8_VEC_SWEEP_FILTER_TF,UNCONNECTED,False,False,BOTH,VEC_V8_VEC_SWEEP,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
V8_VEC_SWEEP_MIN_TFS,UNCONNECTED,False,False,BOTH,VEC_V8_VEC_SWEEP,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VALIDATE_AGAINST_LIVE_ENABLED,UNCONNECTED,False,False,BOTH,VEC_VALIDATE_AGAINST_LIVE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VALIDATE_AGAINST_LIVE_FILTER_TF,UNCONNECTED,False,False,BOTH,VEC_VALIDATE_AGAINST_LIVE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VALIDATE_AGAINST_LIVE_MIN_TFS,UNCONNECTED,False,False,BOTH,VEC_VALIDATE_AGAINST_LIVE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VALIDATE_BATCH5_SIGNALS_ENABLED,UNCONNECTED,False,False,BOTH,VEC_VALIDATE_BATCH5_SIGNALS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VALIDATE_BATCH5_SIGNALS_FILTER_TF,UNCONNECTED,False,False,BOTH,VEC_VALIDATE_BATCH5_SIGNALS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VALIDATE_BATCH5_SIGNALS_MIN_TFS,UNCONNECTED,False,False,BOTH,VEC_VALIDATE_BATCH5_SIGNALS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VALIDATE_REFRESH,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_ENGINE_V1_ENABLED,UNCONNECTED,False,False,BOTH,VEC_VEC_ENGINE_V1,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_ENGINE_V1_FILTER_TF,UNCONNECTED,False,False,BOTH,VEC_VEC_ENGINE_V1,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_ENGINE_V1_MIN_TFS,UNCONNECTED,False,False,BOTH,VEC_VEC_ENGINE_V1,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_EVENT_DRIVEN_LOOP_ENABLED,UNCONNECTED,False,False,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_FIRST_OPEN_THROTTLE_BARS,DEFERRED,False,False,BOTH,VEC_FIRST_OPEN,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],blocked=PATTERN_ONLY_EXACT_ARRAY_BINDING_NOT_PROVEN;next_100_contract=NOT_INTEGRATED,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_FIX_R1_REASON_STRING_FOR_DIFF,UNCONNECTED,False,False,BOTH,VEC_FIX_R1,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_GATES_LOG_ONLY,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_LIVE_REDUCE_DEFAULT_FRAC,UNCONNECTED,False,False,BOTH,VEC_LIVE_REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_LIVE_REDUCE_PARITY_ENABLED,UNCONNECTED,False,False,BOTH,VEC_LIVE_REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_LIVE_REDUCE_PARITY_FRAC,UNCONNECTED,False,False,BOTH,VEC_LIVE_REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_LIVE_REDUCE_PARITY_KEEP_DUST,UNCONNECTED,False,False,BOTH,VEC_LIVE_REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_LIVE_REDUCE_PPL_REASONS,UNCONNECTED,False,False,BOTH,VEC_LIVE_REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_LIVE_REDUCE_PPL_STEP1_FRAC,UNCONNECTED,False,False,BOTH,VEC_LIVE_REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_MTF_ARMED_BYPASS_STRONG,UNCONNECTED,False,False,BOTH,VEC_MTF_ARMED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_MTF_ARMED_GATE_HEDGE_OPEN,DEFERRED,False,False,BOTH,VEC_MTF_ARMED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],blocked=PATTERN_ONLY_EXACT_ARRAY_BINDING_NOT_PROVEN;next_100_contract=NOT_INTEGRATED,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_MTF_ARMED_GATE_REENTRY,UNCONNECTED,False,False,BOTH,VEC_MTF_ARMED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_MTF_ARMED_RESULTING_REASON,UNCONNECTED,False,False,BOTH,VEC_MTF_ARMED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_MTF_ARMED_STATE_ENABLED,UNCONNECTED,False,False,BOTH,VEC_MTF_ARMED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_MULTI_SYM_OUTER_LOOP_ENABLED,UNCONNECTED,False,False,BOTH,VEC_MULTI_SYM,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_PARITY_GATE_ENABLED,UNCONNECTED,False,False,BOTH,VEC_VEC_PARITY_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_PARITY_GATE_FILTER_TF,UNCONNECTED,False,False,BOTH,VEC_VEC_PARITY_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_PARITY_GATE_MIN_TFS,UNCONNECTED,False,False,BOTH,VEC_VEC_PARITY_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_RATIO_REDUCE_PROXY_ENABLED,UNCONNECTED,False,False,BOTH,VEC_RATIO_REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_REDUCE_CASCADE_COOLDOWN_S,UNCONNECTED,False,False,BOTH,VEC_REDUCE_CASCADE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_REENTRY_DC4_EXITPRICE_ENABLED,CONNECTED_CRYPTO,True,False,BOTH,REENTRY,REENTRY,native=3m;required=3m|15m,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_reentry_augment_filter_gap_batch4:data/reports/V12_REENTRY_AUGMENT_FILTER_GAP_BATCH4_CONTRACT.csv""]",trusted causal route is crypto-native/source-scoped; no Tradier connection credit,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_REENTRY_REQUIRE_PRIOR_EXIT,CONNECTED_BOTH,True,True,BOTH,REENTRY_AFTER_TOP,REENTRY,native=3m,native=5m,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_reentry_augment_filter_gap_batch4:data/reports/V12_REENTRY_AUGMENT_FILTER_GAP_BATCH4_CONTRACT.csv""]",trusted direct lifecycle read and/or imported+consumed SOURCE_EXACT contract applies to both venues,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_REENTRY_WINDOW_BARS,CONNECTED_BOTH,True,True,BOTH,REENTRY_AFTER_TOP,REENTRY,native=3m,native=5m,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_reentry_augment_filter_gap_batch4:data/reports/V12_REENTRY_AUGMENT_FILTER_GAP_BATCH4_CONTRACT.csv""]",trusted direct lifecycle read and/or imported+consumed SOURCE_EXACT contract applies to both venues,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VEC_WT_PRICE_BREAKOUT_REENTRY_ENABLED,UNCONNECTED,False,False,BOTH,REENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VOL_SPIKE_BODY_RATIO,UNCONNECTED,False,False,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""relative_volume_{tf}"",""volume_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VOL_SPIKE_COOLDOWN,UNCONNECTED,False,False,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""relative_volume_{tf}"",""volume_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VOL_SPIKE_LS_MAX_IMBALANCE,UNCONNECTED,False,False,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""relative_volume_{tf}"",""volume_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VOL_SPIKE_MIN_ALIGNMENT,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""relative_volume_{tf}"",""volume_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VOL_SPIKE_RELVOL_THRESHOLD,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""relative_volume_{tf}"",""volume_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VOL_TARGET_FIELD,UNCONNECTED,False,False,BOTH,VOL_TARGET_FIELD,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""relative_volume_{tf}"",""volume_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VP_GATE_AUGMENT_GATE_ENABLED,UNCONNECTED,False,False,BOTH,AUGMENT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VP_GATE_ENABLED,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VP_GATE_HEDGE_GATE_ENABLED,REJECTED_INERT,False,False,BOTH,VP_GATE_HEDGE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],v12_exit_reduce_gap_batch6=REJECTED_NO_PERSISTED_CAUSAL_OUTPUT,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VP_GATE_MIN_DENSITY_Z,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VP_GATE_MIN_DISTANCE_PCT,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VP_GATE_STALE_MAX_SEC,UNCONNECTED,False,False,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
VWAP_SCORE_BONUS,UNCONNECTED,False,False,BOTH,VWAP_SCORE_BONUS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""vwap_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT15M_AGAINST_FORCE_HEDGE_COOLDOWN_SEC,CONNECTED_BOTH,True,True,BOTH,WT15M_AGAINST_FORCE,EXIT|HEDGE|STOP,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",trusted direct lifecycle read and/or imported+consumed SOURCE_EXACT contract applies to both venues,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT15M_AGAINST_FORCE_HEDGE_ENABLED,CONNECTED_BOTH,True,True,BOTH,WT15M_AGAINST_FORCE,EXIT|HEDGE|STOP,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",trusted direct lifecycle read and/or imported+consumed SOURCE_EXACT contract applies to both venues,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT15M_AGAINST_PENALTY,UNCONNECTED,False,False,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],no trusted frozen-engine lifecycle read and no imported+consumed SOURCE_EXACT contract,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_BOUNCE_OPEN_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m;required=15m,native=5m;required=15m,"[""close_15m"",""high_15m"",""low_15m"",""wt1_15m"",""wt2_15m""]","[""15m""]","[""v12_quick_engine.py:6587:_exact_entry_contract_masks""]",[],trusted direct lifecycle read and/or imported+consumed SOURCE_EXACT contract applies to both venues,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_CROSS_ENTRY_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m;required=15m,native=5m;required=15m,"[""close_15m"",""high_15m"",""low_15m"",""wt1_15m"",""wt2_15m""]","[""15m""]","[""v12_quick_engine.py:6603:_exact_entry_contract_masks""]",[],trusted direct lifecycle read and/or imported+consumed SOURCE_EXACT contract applies to both venues,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_SAME_HEDGE_COOLDOWN_SEC,DEFERRED,False,False,BOTH,WT_15M_SAME,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt2_15m""]","[""15m""]",[],[],v12_exit_reduce_gap_batch8=SOURCE_EXACT_NOT_INTEGRATED,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_SAME_HEDGE_DAILY_CAP,DEFERRED,False,False,BOTH,WT_15M_SAME,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt2_15m""]","[""15m""]",[],[],v12_exit_reduce_gap_batch8=SOURCE_EXACT_NOT_INTEGRATED,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_GR_GATE_ENABLED,DEFERRED,False,False,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],blocked=PATTERN_ONLY_EXACT_ARRAY_BINDING_NOT_PROVEN;next_100_contract=NOT_INTEGRATED,False,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_GR_MIN_IND_PER_TF,DEFERRED,False,False,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],next_100_contract=NOT_INTEGRATED,False,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
